Site,Date,Net.location,Net.size,Net.length,Open,Closed,No.Playbacks
PALO,2/19/04,BS1,12,12,17:00,19:00,NA
PALO,2/19/04,BS2,12,12,17:00,19:00,NA
PALO,2/19/04,BS3,12,12,17:00,19:00,NA
PALO,2/19/04,BS4,12,12,17:00,19:00,NA
PALO,2/19/04,BN1,12,12,17:00,19:00,NA
PALO,2/19/04,BN2,12,12,17:00,19:00,NA
PALO,2/19/04,BN3,12,12,17:00,19:00,NA
PALO,2/19/04,BN4,12,12,17:00,19:00,NA
PALO,2/19/04,CS1,12,12,17:00,19:00,NA
PALO,2/19/04,CS2,12,12,17:00,19:00,NA
PALO,2/19/04,CS3,12,12,17:00,19:00,NA
PALO,2/19/04,CS4,12,12,17:00,19:00,NA
PALO,2/19/04,CS5,12,12,17:00,19:00,NA
PALO,2/19/04,CS6,12,12,17:00,19:00,NA
PALO,2/19/04,CS7,12,12,17:00,19:00,NA
PALO,2/19/04,CS8,12,12,17:00,19:00,NA
PALO,2/19/04,CN1,12,12,17:00,19:00,NA
PALO,2/19/04,CN2,12,12,17:00,19:00,NA
PALO,2/19/04,CN3,12,12,17:00,19:00,NA
PALO,2/19/04,CN4,12,12,17:00,19:00,NA
PALO,2/19/04,CN5,12,12,17:00,19:00,NA
PALO,2/20/04,AS1,12,12,7:00,19:00,NA
PALO,2/20/04,AS2,12,12,7:00,19:00,NA
PALO,2/20/04,AS3,12,12,7:00,19:00,NA
PALO,2/20/04,AN1,12,12,7:00,19:00,NA
PALO,2/20/04,AN2,12,12,7:00,19:00,NA
PALO,2/20/04,AN3,12,12,7:00,19:00,NA
PALO,2/20/04,R1,12,12,7:00,19:00,NA
PALO,2/20/04,R2,12,12,7:00,19:00,NA
PALO,2/20/04,R3,12,12,7:00,19:00,NA
PALO,2/20/04,R4,12,12,7:00,19:00,NA
PALO,2/20/04,R5,12,12,7:00,19:00,NA
PALO,2/20/04,BS1,12,12,7:00,19:00,NA
PALO,2/20/04,BS2,12,12,7:00,19:00,NA
PALO,2/20/04,BS3,12,12,7:00,19:00,NA
PALO,2/20/04,BS4,12,12,7:00,19:00,NA
PALO,2/20/04,BN1,12,12,7:00,19:00,NA
PALO,2/20/04,BN2,12,12,7:00,19:00,NA
PALO,2/20/04,BN3,12,12,7:00,19:00,NA
PALO,2/20/04,BN4,12,12,7:00,19:00,NA
PALO,2/20/04,CS1,12,12,7:00,19:00,NA
PALO,2/20/04,CS2,12,12,7:00,19:00,NA
PALO,2/20/04,CS3,12,12,7:00,19:00,NA
PALO,2/20/04,CS4,12,12,7:00,19:00,NA
PALO,2/20/04,CS5,12,12,7:00,19:00,NA
PALO,2/20/04,CS6,12,12,7:00,19:00,NA
PALO,2/20/04,CS7,12,12,7:00,19:00,NA
PALO,2/20/04,CS8,12,12,7:00,19:00,NA
PALO,2/20/04,CN1,12,12,7:00,19:00,NA
PALO,2/20/04,CN2,12,12,7:00,19:00,NA
PALO,2/20/04,CN3,12,12,7:00,19:00,NA
PALO,2/20/04,CN4,12,12,7:00,19:00,NA
PALO,2/20/04,CN5,12,12,7:00,19:00,NA
PALO,2/21/04,AS1,12,12,7:00,19:00,NA
PALO,2/21/04,AS2,12,12,7:00,19:00,NA
PALO,2/21/04,AS3,12,12,7:00,19:00,NA
PALO,2/21/04,AN1,12,12,7:00,19:00,NA
PALO,2/21/04,AN2,12,12,7:00,19:00,NA
PALO,2/21/04,AN3,12,12,7:00,19:00,NA
PALO,2/21/04,R1,12,12,7:00,19:00,NA
PALO,2/21/04,R2,12,12,7:00,19:00,NA
PALO,2/21/04,R3,12,12,7:00,19:00,NA
PALO,2/21/04,R4,12,12,7:00,19:00,NA
PALO,2/21/04,R5,12,12,7:00,19:00,NA
PALO,2/21/04,BS1,12,12,7:00,19:00,NA
PALO,2/21/04,BS2,12,12,7:00,19:00,NA
PALO,2/21/04,BS3,12,12,7:00,19:00,NA
PALO,2/21/04,BS4,12,12,7:00,19:00,NA
PALO,2/21/04,BN1,12,12,7:00,19:00,NA
PALO,2/21/04,BN2,12,12,7:00,19:00,NA
PALO,2/21/04,BN3,12,12,7:00,19:00,NA
PALO,2/21/04,BN4,12,12,7:00,19:00,NA
PALO,2/21/04,CS1,12,12,7:00,19:00,NA
PALO,2/21/04,CS2,12,12,7:00,19:00,NA
PALO,2/21/04,CS3,12,12,7:00,19:00,NA
PALO,2/21/04,CS4,12,12,7:00,19:00,NA
PALO,2/21/04,CS5,12,12,7:00,19:00,NA
PALO,2/21/04,CS6,12,12,7:00,19:00,NA
PALO,2/21/04,CS7,12,12,7:00,19:00,NA
PALO,2/21/04,CS8,12,12,7:00,19:00,NA
PALO,2/21/04,CN1,12,12,7:00,19:00,NA
PALO,2/21/04,CN2,12,12,7:00,19:00,NA
PALO,2/21/04,CN3,12,12,7:00,19:00,NA
PALO,2/21/04,CN4,12,12,7:00,19:00,NA
PALO,2/21/04,CN5,12,12,7:00,19:00,NA
PALO,2/22/04,AS1,12,12,7:00,10:00,NA
PALO,2/22/04,AS2,12,12,7:00,10:00,NA
PALO,2/22/04,AS3,12,12,7:00,10:00,NA
PALO,2/22/04,AN1,12,12,7:00,10:00,NA
PALO,2/22/04,AN2,12,12,7:00,10:00,NA
PALO,2/22/04,AN3,12,12,7:00,10:00,NA
PALO,2/22/04,R1,12,12,7:00,10:00,NA
PALO,2/22/04,R2,12,12,7:00,10:00,NA
PALO,2/22/04,R3,12,12,7:00,10:00,NA
PALO,2/22/04,R4,12,12,7:00,10:00,NA
PALO,2/22/04,R5,12,12,7:00,10:00,NA
PALO,2/22/04,BS1,12,12,7:00,10:00,NA
PALO,2/22/04,BS2,12,12,7:00,10:00,NA
PALO,2/22/04,BS3,12,12,7:00,10:00,NA
PALO,2/22/04,BS4,12,12,7:00,10:00,NA
PALO,2/22/04,BN1,12,12,7:00,10:00,NA
PALO,2/22/04,BN2,12,12,7:00,10:00,NA
PALO,2/22/04,BN3,12,12,7:00,10:00,NA
PALO,2/22/04,BN4,12,12,7:00,10:00,NA
PALO,2/22/04,CS1,12,12,7:00,10:00,NA
PALO,2/22/04,CS2,12,12,7:00,10:00,NA
PALO,2/22/04,CS3,12,12,7:00,10:00,NA
PALO,2/22/04,CS4,12,12,7:00,10:00,NA
PALO,2/22/04,CS5,12,12,7:00,10:00,NA
PALO,2/22/04,CS6,12,12,7:00,10:00,NA
PALO,2/22/04,CS7,12,12,7:00,10:00,NA
PALO,2/22/04,CS8,12,12,7:00,10:00,NA
PALO,2/22/04,CN1,12,12,7:00,10:00,NA
PALO,2/22/04,CN2,12,12,7:00,10:00,NA
PALO,2/22/04,CN3,12,12,7:00,10:00,NA
PALO,2/22/04,CN4,12,12,7:00,10:00,NA
PALO,2/22/04,CN5,12,12,7:00,10:00,NA
PALO,11/8/10,R3,12,12,17:00,18:30,NA
PALO,11/8/10,R4,12,12,17:00,18:30,NA
PALO,11/8/10,R5,12,12,17:00,18:30,NA
PALO,11/8/10,R6,12,12,17:00,18:30,NA
PALO,11/8/10,R7,12,12,17:00,18:30,NA
PALO,11/8/10,AN1,12,12,16:00,18:30,NA
PALO,11/8/10,AN2,12,12,16:00,18:30,NA
PALO,11/8/10,AN3,12,12,16:00,18:30,NA
PALO,11/8/10,AN4,12,12,16:00,18:30,NA
PALO,11/8/10,AN5,12,12,16:00,18:30,NA
PALO,11/8/10,AS1,12,12,16:30,18:30,NA
PALO,11/8/10,AS2,12,12,16:30,18:30,NA
PALO,11/8/10,AS3,12,12,16:30,18:30,NA
PALO,11/8/10,BN1,12,12,16:00,18:30,NA
PALO,11/8/10,BN2,12,12,16:00,18:30,NA
PALO,11/8/10,BN3,12,12,16:00,18:30,NA
PALO,11/8/10,BN4,12,12,16:00,18:30,NA
PALO,11/8/10,BS1,12,12,16:30,18:30,NA
PALO,11/8/10,BS2,12,12,16:30,18:30,NA
PALO,11/8/10,BS3,12,12,16:30,18:30,NA
PALO,11/8/10,BS4,12,12,16:30,18:30,NA
PALO,11/8/10,BS5,12,12,16:30,18:30,NA
PALO,11/8/10,CN1,12,12,16:00,18:30,NA
PALO,11/8/10,CN2,12,12,16:00,18:30,NA
PALO,11/8/10,CN3,12,12,16:00,18:30,NA
PALO,11/8/10,CN4,12,12,16:00,18:30,NA
PALO,11/8/10,CN5,12,12,16:00,18:30,NA
PALO,11/8/10,CS1,12,12,16:30,18:30,NA
PALO,11/8/10,CS2,12,12,16:30,18:30,NA
PALO,11/8/10,CS3,12,12,16:30,18:30,NA
PALO,11/8/10,CS4,12,12,16:30,18:30,NA
PALO,11/8/10,CS5,12,12,16:30,18:30,NA
PALO,11/8/10,CS6,12,12,16:30,18:30,NA
PALO,11/8/10,CS7,12,12,16:30,18:30,NA
PALO,11/8/10,CS8,12,12,16:30,18:30,NA
PALO,11/9/10,R3,12,12,16:30,18:30,NA
PALO,11/9/10,R4,12,12,16:30,18:30,NA
PALO,11/9/10,R5,12,12,16:30,18:30,NA
PALO,11/9/10,R6,12,12,16:30,18:30,NA
PALO,11/9/10,R7,12,12,16:30,18:30,NA
PALO,11/9/10,AN1,12,12,16:30,18:30,NA
PALO,11/9/10,AN2,12,12,16:30,18:30,NA
PALO,11/9/10,AN3,12,12,16:30,18:30,NA
PALO,11/9/10,AN4,12,12,16:30,18:30,NA
PALO,11/9/10,AN5,12,12,16:30,18:30,NA
PALO,11/9/10,AS1,12,12,16:30,18:30,NA
PALO,11/9/10,AS2,12,12,16:30,18:30,NA
PALO,11/9/10,AS3,12,12,16:30,18:30,NA
PALO,11/9/10,BN1,12,12,16:30,18:30,NA
PALO,11/9/10,BN2,12,12,16:30,18:30,NA
PALO,11/9/10,BN3,12,12,16:30,18:30,NA
PALO,11/9/10,BN4,12,12,16:30,18:30,NA
PALO,11/9/10,BS1,12,12,16:30,18:30,NA
PALO,11/9/10,BS2,12,12,16:30,18:30,NA
PALO,11/9/10,BS3,12,12,16:30,18:30,NA
PALO,11/9/10,BS4,12,12,16:30,18:30,NA
PALO,11/9/10,BS5,12,12,16:30,18:30,NA
PALO,11/9/10,CN1,12,12,16:30,18:30,NA
PALO,11/9/10,CN2,12,12,16:30,18:30,NA
PALO,11/9/10,CN3,12,12,16:30,18:30,NA
PALO,11/9/10,CN4,12,12,16:30,18:30,NA
PALO,11/9/10,CN5,12,12,16:30,18:30,NA
PALO,11/9/10,CS1,12,12,16:30,18:30,NA
PALO,11/9/10,CS2,12,12,16:30,18:30,NA
PALO,11/9/10,CS3,12,12,16:30,18:30,NA
PALO,11/9/10,CS4,12,12,16:30,18:30,NA
PALO,11/9/10,CS5,12,12,16:30,18:30,NA
PALO,11/9/10,CS6,12,12,16:30,18:30,NA
PALO,11/9/10,CS7,12,12,16:30,18:30,NA
PALO,11/9/10,CS8,12,12,16:30,18:30,NA
PALO,11/10/10,R3,12,12,6:30,18:30,NA
PALO,11/10/10,R4,12,12,6:30,18:30,NA
PALO,11/10/10,R5,12,12,6:30,18:30,NA
PALO,11/10/10,R6,12,12,6:30,18:30,NA
PALO,11/10/10,R7,12,12,6:30,18:30,NA
PALO,11/10/10,AN1,12,12,6:30,18:30,NA
PALO,11/10/10,AN2,12,12,6:30,18:30,NA
PALO,11/10/10,AN3,12,12,6:30,18:30,NA
PALO,11/10/10,AN4,12,12,6:30,18:30,NA
PALO,11/10/10,AN5,12,12,6:30,18:30,NA
PALO,11/10/10,AS1,12,12,6:30,18:30,NA
PALO,11/10/10,AS2,12,12,6:30,18:30,NA
PALO,11/10/10,AS3,12,12,6:30,18:30,NA
PALO,11/10/10,BN1,12,12,6:30,18:30,NA
PALO,11/10/10,BN2,12,12,6:30,18:30,NA
PALO,11/10/10,BN3,12,12,6:30,18:30,NA
PALO,11/10/10,BN4,12,12,6:30,18:30,NA
PALO,11/10/10,BN1,12,12,6:30,18:30,NA
PALO,11/10/10,BN2,12,12,6:30,18:30,NA
PALO,11/10/10,BN3,12,12,6:30,18:30,NA
PALO,11/10/10,BN4,12,12,6:30,18:30,NA
PALO,11/10/10,BN5,12,12,6:30,18:30,NA
PALO,11/10/10,CN1,12,12,6:30,18:30,NA
PALO,11/10/10,CN2,12,12,6:30,18:30,NA
PALO,11/10/10,CN3,12,12,6:30,18:30,NA
PALO,11/10/10,CN4,12,12,6:30,18:30,NA
PALO,11/10/10,CN5,12,12,6:30,18:30,NA
PALO,11/10/10,CS1,12,12,6:30,18:30,NA
PALO,11/10/10,CS2,12,12,6:30,18:30,NA
PALO,11/10/10,CS3,12,12,6:30,18:30,NA
PALO,11/10/10,CS4,12,12,6:30,18:30,NA
PALO,11/10/10,CS5,12,12,6:30,18:30,NA
PALO,11/10/10,CS6,12,12,6:30,18:30,NA
PALO,11/10/10,CS7,12,12,6:30,18:30,NA
PALO,11/10/10,CS8,12,12,6:30,18:30,NA
PALO,11/11/10,R3,12,12,6:30,10:00,NA
PALO,11/11/10,R4,12,12,6:30,10:00,NA
PALO,11/11/10,R5,12,12,6:30,10:00,NA
PALO,11/11/10,R6,12,12,6:30,10:00,NA
PALO,11/11/10,R7,12,12,6:30,10:00,NA
PALO,11/11/10,AN1,12,12,6:30,10:00,NA
PALO,11/11/10,AN2,12,12,6:30,10:00,NA
PALO,11/11/10,AN3,12,12,6:30,10:00,NA
PALO,11/11/10,AN4,12,12,6:30,10:00,NA
PALO,11/11/10,AN5,12,12,6:30,10:00,NA
PALO,11/11/10,AS1,12,12,6:30,10:00,NA
PALO,11/11/10,AS2,12,12,6:30,10:00,NA
PALO,11/11/10,AS3,12,12,6:30,10:00,NA
PALO,11/11/10,BN1,12,12,6:30,10:00,NA
PALO,11/11/10,BN2,12,12,6:30,10:00,NA
PALO,11/11/10,BN3,12,12,6:30,10:00,NA
PALO,11/11/10,BN4,12,12,6:30,10:00,NA
PALO,11/11/10,BN1,12,12,6:30,10:00,NA
PALO,11/11/10,BN2,12,12,6:30,10:00,NA
PALO,11/11/10,BN3,12,12,6:30,10:00,NA
PALO,11/11/10,BN4,12,12,6:30,10:00,NA
PALO,11/11/10,BN5,12,12,6:30,10:00,NA
PALO,11/11/10,CN1,12,12,6:30,10:00,NA
PALO,11/11/10,CN2,12,12,6:30,10:00,NA
PALO,11/11/10,CN3,12,12,6:30,10:00,NA
PALO,11/11/10,CN4,12,12,6:30,10:00,NA
PALO,11/11/10,CN5,12,12,6:30,10:00,NA
PALO,11/11/10,CS1,12,12,6:30,10:00,NA
PALO,11/11/10,CS2,12,12,6:30,10:00,NA
PALO,11/11/10,CS3,12,12,6:30,10:00,NA
PALO,11/11/10,CS4,12,12,6:30,10:00,NA
PALO,11/11/10,CS5,12,12,6:30,10:00,NA
PALO,11/11/10,CS6,12,12,6:30,10:00,NA
PALO,11/11/10,CS7,12,12,6:30,10:00,NA
PALO,11/11/10,CS8,12,12,6:30,10:00,NA
PALO,2/13/09,An1,12,12,11:00,18:00,NA
PALO,2/13/09,An2,12,12,11:00,18:00,NA
PALO,2/13/09,An3,12,12,11:00,18:00,NA
PALO,2/13/09,An4,12,12,11:00,18:00,NA
PALO,2/13/09,An5,12,12,11:00,18:00,NA
PALO,2/13/09,AS1,12,12,11:00,18:00,NA
PALO,2/13/09,AS2,12,12,11:00,18:00,NA
PALO,2/13/09,AS3,12,12,11:00,18:00,NA
PALO,2/13/09,BN1,12,12,11:00,18:00,NA
PALO,2/13/09,BN2,12,12,11:00,18:00,NA
PALO,2/13/09,BN3,12,12,11:00,18:00,NA
PALO,2/13/09,BN4,12,12,11:00,18:00,NA
PALO,2/13/09,BS1,12,12,11:00,18:00,NA
PALO,2/13/09,BS2,12,12,11:00,18:00,NA
PALO,2/13/09,BS3,12,12,11:00,18:00,NA
PALO,2/13/09,BS4,12,12,11:00,18:00,NA
PALO,2/13/09,CN1,12,12,11:00,18:00,NA
PALO,2/13/09,CN2,12,12,11:00,18:00,NA
PALO,2/13/09,CN3,12,12,11:00,18:00,NA
PALO,2/13/09,CN4,12,12,11:00,18:00,NA
PALO,2/13/09,CN5,12,12,11:00,18:00,NA
PALO,2/13/09,CS1,12,12,11:00,18:00,NA
PALO,2/13/09,CS2,12,12,11:00,18:00,NA
PALO,2/13/09,CS3,12,12,11:00,18:00,NA
PALO,2/13/09,CS4,12,12,11:00,18:00,NA
PALO,2/13/09,CS5,12,12,11:00,18:00,NA
PALO,2/13/09,CS6,12,12,11:00,18:00,NA
PALO,2/13/09,CS7,12,12,11:00,18:00,NA
PALO,2/13/09,CS8,12,12,11:00,18:00,NA
PALO,2/13/09,R1,12,12,11:00,18:00,NA
PALO,2/13/09,R2,12,12,11:00,18:00,NA
PALO,2/13/09,R3,12,12,11:00,18:00,NA
PALO,2/13/09,R4,12,12,11:00,18:00,NA
PALO,2/13/09,R5,12,12,11:00,18:00,NA
PALO,2/14/09,An1,12,12,7:00,18:30,NA
PALO,2/14/09,An2,12,12,7:00,18:30,NA
PALO,2/14/09,An3,12,12,7:00,18:30,NA
PALO,2/14/09,An4,12,12,7:00,18:30,NA
PALO,2/14/09,An5,12,12,7:00,18:30,NA
PALO,2/14/09,AS1,12,12,7:00,18:30,NA
PALO,2/14/09,AS2,12,12,7:00,18:30,NA
PALO,2/14/09,AS3,12,12,7:00,18:30,NA
PALO,2/14/09,BN1,12,12,7:00,18:30,NA
PALO,2/14/09,BN2,12,12,7:00,18:30,NA
PALO,2/14/09,BN3,12,12,7:00,18:30,NA
PALO,2/14/09,BN4,12,12,7:00,18:30,NA
PALO,2/14/09,BS1,12,12,7:00,18:30,NA
PALO,2/14/09,BS2,12,12,7:00,18:30,NA
PALO,2/14/09,BS3,12,12,7:00,18:30,NA
PALO,2/14/09,BS4,12,12,7:00,18:30,NA
PALO,2/14/09,CN1,12,12,7:00,18:30,NA
PALO,2/14/09,CN2,12,12,7:00,18:30,NA
PALO,2/14/09,CN3,12,12,7:00,18:30,NA
PALO,2/14/09,CN4,12,12,7:00,18:30,NA
PALO,2/14/09,CN5,12,12,7:00,18:30,NA
PALO,2/14/09,CS1,12,12,7:00,18:30,NA
PALO,2/14/09,CS2,12,12,7:00,18:30,NA
PALO,2/14/09,CS3,12,12,7:00,18:30,NA
PALO,2/14/09,CS4,12,12,7:00,18:30,NA
PALO,2/14/09,CS5,12,12,7:00,18:30,NA
PALO,2/14/09,CS6,12,12,7:00,18:30,NA
PALO,2/14/09,CS7,12,12,7:00,18:30,NA
PALO,2/14/09,CS8,12,12,7:00,18:30,NA
PALO,2/14/09,R1,12,12,7:00,18:30,NA
PALO,2/14/09,R2,12,12,7:00,18:30,NA
PALO,2/14/09,R3,12,12,7:00,18:30,NA
PALO,2/14/09,R4,12,12,7:00,18:30,NA
PALO,2/14/09,R5,12,12,7:00,18:30,NA
PALO,2/15/09,An1,12,12,7:00,18:30,NA
PALO,2/15/09,An2,12,12,7:00,18:30,NA
PALO,2/15/09,An3,12,12,7:00,18:30,NA
PALO,2/15/09,An4,12,12,7:00,18:30,NA
PALO,2/15/09,An5,12,12,7:00,18:30,NA
PALO,2/15/09,AS1,12,12,7:00,18:30,NA
PALO,2/15/09,AS2,12,12,7:00,18:30,NA
PALO,2/15/09,AS3,12,12,7:00,18:30,NA
PALO,2/15/09,BN1,12,12,7:00,18:30,NA
PALO,2/15/09,BN2,12,12,7:00,18:30,NA
PALO,2/15/09,BN3,12,12,7:00,18:30,NA
PALO,2/15/09,BN4,12,12,7:00,18:30,NA
PALO,2/15/09,BS1,12,12,7:00,18:30,NA
PALO,2/15/09,BS2,12,12,7:00,18:30,NA
PALO,2/15/09,BS3,12,12,7:00,18:30,NA
PALO,2/15/09,BS4,12,12,7:00,18:30,NA
PALO,2/15/09,CN1,12,12,7:00,18:30,NA
PALO,2/15/09,CN2,12,12,7:00,18:30,NA
PALO,2/15/09,CN3,12,12,7:00,18:30,NA
PALO,2/15/09,CN4,12,12,7:00,18:30,NA
PALO,2/15/09,CN5,12,12,7:00,18:30,NA
PALO,2/15/09,CS1,12,12,7:00,18:30,NA
PALO,2/15/09,CS2,12,12,7:00,18:30,NA
PALO,2/15/09,CS3,12,12,7:00,18:30,NA
PALO,2/15/09,CS4,12,12,7:00,18:30,NA
PALO,2/15/09,CS5,12,12,7:00,18:30,NA
PALO,2/15/09,CS6,12,12,7:00,18:30,NA
PALO,2/15/09,CS7,12,12,7:00,18:30,NA
PALO,2/15/09,CS8,12,12,7:00,18:30,NA
PALO,2/15/09,R1,12,12,7:00,18:30,NA
PALO,2/15/09,R2,12,12,7:00,18:30,NA
PALO,2/15/09,R3,12,12,7:00,18:30,NA
PALO,2/15/09,R4,12,12,7:00,18:30,NA
PALO,2/15/09,R5,12,12,7:00,18:30,NA
PALO,2/16/09,An1,12,12,7:00,9:30,NA
PALO,2/16/09,An2,12,12,7:00,9:30,NA
PALO,2/16/09,An3,12,12,7:00,9:30,NA
PALO,2/16/09,An4,12,12,7:00,9:30,NA
PALO,2/16/09,An5,12,12,7:00,9:30,NA
PALO,2/16/09,AS1,12,12,7:00,9:30,NA
PALO,2/16/09,AS2,12,12,7:00,9:30,NA
PALO,2/16/09,AS3,12,12,7:00,9:30,NA
PALO,2/16/09,BN1,12,12,7:00,9:30,NA
PALO,2/16/09,BN2,12,12,7:00,9:30,NA
PALO,2/16/09,BN3,12,12,7:00,9:30,NA
PALO,2/16/09,BN4,12,12,7:00,9:30,NA
PALO,2/16/09,BS1,12,12,7:00,9:30,NA
PALO,2/16/09,BS2,12,12,7:00,9:30,NA
PALO,2/16/09,BS3,12,12,7:00,9:30,NA
PALO,2/16/09,BS4,12,12,7:00,9:30,NA
PALO,2/16/09,CN1,12,12,7:00,9:30,NA
PALO,2/16/09,CN2,12,12,7:00,9:30,NA
PALO,2/16/09,CN3,12,12,7:00,9:30,NA
PALO,2/16/09,CN4,12,12,7:00,9:30,NA
PALO,2/16/09,CN5,12,12,7:00,9:30,NA
PALO,2/16/09,CS1,12,12,7:00,9:30,NA
PALO,2/16/09,CS2,12,12,7:00,9:30,NA
PALO,2/16/09,CS3,12,12,7:00,9:30,NA
PALO,2/16/09,CS4,12,12,7:00,9:30,NA
PALO,2/16/09,CS5,12,12,7:00,9:30,NA
PALO,2/16/09,CS6,12,12,7:00,9:30,NA
PALO,2/16/09,CS7,12,12,7:00,9:30,NA
PALO,2/16/09,CS8,12,12,7:00,9:30,NA
PALO,2/16/09,R1,12,12,7:00,9:30,NA
PALO,2/16/09,R2,12,12,7:00,9:30,NA
PALO,2/16/09,R3,12,12,7:00,9:30,NA
PALO,2/16/09,R4,12,12,7:00,9:30,NA
PALO,2/16/09,R5,12,12,7:00,9:30,NA
PALO,3/7/98,A1,12,12,16:00,18:30,NA
PALO,3/7/98,A2,12,12,16:00,18:30,NA
PALO,3/7/98,A3,12,12,16:00,18:30,NA
PALO,3/7/98,A4,12,12,16:00,18:30,NA
PALO,3/7/98,A5,12,12,16:00,18:30,NA
PALO,3/7/98,A6,12,12,16:00,18:30,NA
PALO,3/7/98,AS .5,12,12,16:00,18:30,NA
PALO,3/7/98,R1,12,12,16:00,18:30,NA
PALO,3/7/98,R2,12,12,16:00,18:30,NA
PALO,3/7/98,R3,12,12,16:00,18:30,NA
PALO,3/7/98,R4,12,12,16:00,18:30,NA
PALO,3/7/98,R5,12,12,16:00,18:30,NA
PALO,3/7/98,R6,12,12,16:00,18:30,NA
PALO,3/7/98,R7,12,12,16:00,18:30,NA
PALO,3/7/98,CN1,12,12,16:00,18:30,NA
PALO,3/7/98,CN2,12,12,16:00,18:30,NA
PALO,3/7/98,CN3,12,12,16:00,18:30,NA
PALO,3/7/98,CN4,12,12,16:00,18:30,NA
PALO,3/7/98,CS1,12,12,16:00,18:30,NA
PALO,3/7/98,CS2,12,12,16:00,18:30,NA
PALO,3/7/98,CS3,12,12,16:00,18:30,NA
PALO,3/7/98,CS4,12,12,16:00,18:30,NA
PALO,3/7/98,B1,12,12,16:00,18:30,NA
PALO,3/7/98,B2,12,12,16:00,18:30,NA
PALO,3/7/98,B3,12,12,16:00,18:30,NA
PALO,3/7/98,B4,12,12,16:00,18:30,NA
PALO,3/7/98,B5,12,12,16:00,18:30,NA
PALO,3/7/98,B6,12,12,16:00,18:30,NA
PALO,3/7/98,B7,12,12,16:00,18:30,NA
PALO,3/7/98,B8,12,12,16:00,18:30,NA
PALO,3/8/98,A1,12,12,6:00,18:30,NA
PALO,3/8/98,A2,12,12,6:00,18:30,NA
PALO,3/8/98,A3,12,12,6:00,18:30,NA
PALO,3/8/98,A4,12,12,6:00,18:30,NA
PALO,3/8/98,A5,12,12,6:00,18:30,NA
PALO,3/8/98,A6,12,12,6:00,18:30,NA
PALO,3/8/98,AS .5,12,12,6:00,18:30,NA
PALO,3/8/98,R1,12,12,6:00,18:30,NA
PALO,3/8/98,R2,12,12,6:00,18:30,NA
PALO,3/8/98,R3,12,12,6:00,18:30,NA
PALO,3/8/98,R4,12,12,6:00,18:30,NA
PALO,3/8/98,R5,12,12,6:00,18:30,NA
PALO,3/8/98,R6,12,12,6:00,18:30,NA
PALO,3/8/98,R7,12,12,6:00,18:30,NA
PALO,3/8/98,CN1,12,12,6:00,18:30,NA
PALO,3/8/98,CN2,12,12,6:00,18:30,NA
PALO,3/8/98,CN3,12,12,6:00,18:30,NA
PALO,3/8/98,CN4,12,12,6:00,18:30,NA
PALO,3/8/98,CS1,12,12,6:00,18:30,NA
PALO,3/8/98,CS2,12,12,6:00,18:30,NA
PALO,3/8/98,CS3,12,12,6:00,18:30,NA
PALO,3/8/98,CS4,12,12,6:00,18:30,NA
PALO,3/8/98,B1,12,12,6:00,18:30,NA
PALO,3/8/98,B2,12,12,6:00,18:30,NA
PALO,3/8/98,B3,12,12,6:00,18:30,NA
PALO,3/8/98,B4,12,12,6:00,18:30,NA
PALO,3/8/98,B5,12,12,6:00,18:30,NA
PALO,3/8/98,B6,12,12,6:00,18:30,NA
PALO,3/8/98,B7,12,12,6:00,18:30,NA
PALO,3/8/98,B8,12,12,6:00,18:30,NA
PALO,3/9/98,A1,12,12,6:00,18:30,NA
PALO,3/9/98,A2,12,12,6:00,18:30,NA
PALO,3/9/98,A3,12,12,6:00,18:30,NA
PALO,3/9/98,A4,12,12,6:00,18:30,NA
PALO,3/9/98,A5,12,12,6:00,18:30,NA
PALO,3/9/98,A6,12,12,6:00,18:30,NA
PALO,3/9/98,AS .5,12,12,6:00,18:30,NA
PALO,3/9/98,R1,12,12,6:00,18:30,NA
PALO,3/9/98,R2,12,12,6:00,18:30,NA
PALO,3/9/98,R3,12,12,6:00,18:30,NA
PALO,3/9/98,R4,12,12,6:00,18:30,NA
PALO,3/9/98,R5,12,12,6:00,18:30,NA
PALO,3/9/98,R6,12,12,6:00,18:30,NA
PALO,3/9/98,R7,12,12,6:00,18:30,NA
PALO,3/9/98,CN1,12,12,6:00,18:30,NA
PALO,3/9/98,CN2,12,12,6:00,18:30,NA
PALO,3/9/98,CN3,12,12,6:00,18:30,NA
PALO,3/9/98,CN4,12,12,6:00,18:30,NA
PALO,3/9/98,CS1,12,12,6:00,18:30,NA
PALO,3/9/98,CS2,12,12,6:00,18:30,NA
PALO,3/9/98,CS3,12,12,6:00,18:30,NA
PALO,3/9/98,CS4,12,12,6:00,18:30,NA
PALO,3/9/98,B1,12,12,6:00,18:30,NA
PALO,3/9/98,B2,12,12,6:00,18:30,NA
PALO,3/9/98,B3,12,12,6:00,18:30,NA
PALO,3/9/98,B4,12,12,6:00,18:30,NA
PALO,3/9/98,B5,12,12,6:00,18:30,NA
PALO,3/9/98,B6,12,12,6:00,18:30,NA
PALO,3/9/98,B7,12,12,6:00,18:30,NA
PALO,3/9/98,B8,12,12,6:00,9:30,NA
PALO,3/10/98,A1,12,12,6:00,9:30,NA
PALO,3/10/98,A2,12,12,6:00,9:30,NA
PALO,3/10/98,A3,12,12,6:00,9:30,NA
